text,label,binary_label,target_column
"In just one year directly reached nearly 157,000 children through our U.S. emergency response and preparedness programs.",5-AUTHORITY,0,4-LOGIC
Did you know that most local charities depend on contributions from larger sources and there is a good chance that save the children or another like it helps out ,4-LOGIC,1,4-LOGIC
"Also, when a child is sick, they sometimes don't have the funds for proper healthcare, so unfortunately they die.",3-EMOTION,0,4-LOGIC
"It is the worlds first global charity for children, and have credentials to back them up.",5-AUTHORITY,0,4-LOGIC
"It is the worlds first global charity for children, and have credentials to back them up. Charity watch group gives them the top rating for achieving results. The money is truly going to the children, as opposed to the company ",5-AUTHORITY,0,4-LOGIC
Charity watch group gives them the top rating for achieving results.,5-AUTHORITY,0,4-LOGIC
"The money is truly going to the children, as opposed to the company ",5-AUTHORITY,0,4-LOGIC
"I wouldn't suggest all of your payment, but just a small amount would help",2-NEGOTIATE,0,4-LOGIC
That would be so great.,1-RAPPORT,0,4-LOGIC
You are extremely generous ,1-RAPPORT,0,4-LOGIC
You should donate your pay to Save the Children.,2-NEGOTIATE,0,4-LOGIC
You already agreed to donate $2.,2-NEGOTIATE,0,4-LOGIC
"to help ensuring children's rights to health, education, safety, etc",3-EMOTION,0,4-LOGIC
Everyone has given a bit. ,6-SOCIAL,0,4-LOGIC
Everyone has given some money towards helping out. ,6-SOCIAL,0,4-LOGIC
Many children are killed in intensly violent situations and the charity helps with these terrible situations.,3-EMOTION,0,4-LOGIC
The money is helpful especially in war torn countries like Syria.,3-EMOTION,0,4-LOGIC
Everyone else has given some.,6-SOCIAL,0,4-LOGIC
So just give a small ammount.,2-NEGOTIATE,0,4-LOGIC
"It\'s your choice, but everyone is going to wonder why you couldn\'t spare a small bit.",6-SOCIAL,0,4-LOGIC
I imagine just being able to help as a moral responsibility is enough.,3-EMOTION,0,4-LOGIC
Everyone is part of the solution and we need you too!,3-EMOTION,0,4-LOGIC
Good sir this will be very disappointing to the other people.,6-SOCIAL,0,4-LOGIC
"I have not yet through this charity, but it is my charity of choice for my next sponsored child",1-RAPPORT,0,4-LOGIC
I really recommend that you donate some!,2-NEGOTIATE,0,4-LOGIC
I was wondering if you actively donate to any charities?,1-RAPPORT,0,4-LOGIC
"I know, it is hard to find one that you feel is actually using a majority donations for the recipients and not for administrative costs",1-RAPPORT,0,4-LOGIC
"Nearly 6 million children die each year due to malnourished, lack of care and treatment for preventable diseases, among other things.",3-EMOTION,0,4-LOGIC
"That was my first question, also, when I started my research, and they are actively involved here, also.",1-RAPPORT,0,4-LOGIC
 I have been able to set aside a very small donation for this organization by telling my kids that they can help another child who is not as fortunate as they are by contributing a small portion of their allowance each week.,1-RAPPORT,0,4-LOGIC
We are all responsible for the children of the world and it is our duty to care for their well being.,6-SOCIAL,0,4-LOGIC
I had hoped that you would be a part of this amazing organization.,3-EMOTION,0,4-LOGIC
Do you know about a children's charity?,1-RAPPORT,0,4-LOGIC
improve children's access to the food and healthcare they need to thrive.,3-EMOTION,0,4-LOGIC
"protect the world's most vulnerable children, including those separated from their families because of war, natural disasters, extreme poverty and exploitation.",3-EMOTION,0,4-LOGIC
Have you heard of the charity Save the Children?,1-RAPPORT,0,4-LOGIC
"They give children a healthy start in life, the opportunity to learn and protection from harm.",3-EMOTION,0,4-LOGIC
It's a great charity that has helped more than 155 million children in 120 countries. ,5-AUTHORITY,0,4-LOGIC
Do you ever donate to charity?,1-RAPPORT,0,4-LOGIC
Save the Children is a wonderful charity to donate to. 86% of money raised goes directly to the children.,5-AUTHORITY,0,4-LOGIC
I want you to feel comfortable knowing your donation is really going to help children.,1-RAPPORT,0,4-LOGIC
Would you be willing to donate your earnings from this HIT to help children eat and go to school?,2-NEGOTIATE,0,4-LOGIC
Are you sure you wouldn't want to help a child by donating the full amount?,2-NEGOTIATE,0,4-LOGIC
Who knew 30 cents could do so much!?,1-RAPPORT,0,4-LOGIC
"On behalf of children worldwide, thank you for your kindness.",1-RAPPORT,0,4-LOGIC
I was wondering if you would be interested in donating a portion of your payment from this task towards a charity called Save the Children,2-NEGOTIATE,0,4-LOGIC
That's so kind of you thank you.,1-RAPPORT,0,4-LOGIC
"Myself, like many others who help with Save the Children, volunteer our time for no pay or compensation.",1-RAPPORT,0,4-LOGIC
My wife and I discussed doing something for other people as a way for the two of us to spend time together.,1-RAPPORT,0,4-LOGIC
It's a way for us to feel productive or useful in contrast to our normal boring shut-in selves.,1-RAPPORT,0,4-LOGIC
have you heard of a charity called Save the Children?,1-RAPPORT,0,4-LOGIC
you know about what's going on in Syria?,1-RAPPORT,0,4-LOGIC
yes can you imagine growing up facing violence every day??,3-EMOTION,0,4-LOGIC
would you donate to a charity like Save the Children?,2-NEGOTIATE,0,4-LOGIC
that is so kind of you!,1-RAPPORT,0,4-LOGIC
thank you for your donation!,1-RAPPORT,0,4-LOGIC
We are credentialed through the WHO and the United Nations in the great work that we do,5-AUTHORITY,0,4-LOGIC
The amount of suffering that children around the world face is terrible.,3-EMOTION,0,4-LOGIC
"For example, in the first two months of 2018, a thousand children in Syria were injured in the violence there.",3-EMOTION,0,4-LOGIC
Anything you can add to the donation will go directly to helping them.,3-EMOTION,0,4-LOGIC
 Have you ever given to Save the Children?,1-RAPPORT,0,4-LOGIC
Would you give some of your earnings today to them?,2-NEGOTIATE,0,4-LOGIC
Would you reconsider since the money goes to help children in all parts of the world?,2-NEGOTIATE,0,4-LOGIC
Hummmm that's good that you give to them. ,1-RAPPORT,0,4-LOGIC
"Do you think you could, for the sake of argument be willing to give just a small potion of your earnings today to Save the Children?",2-NEGOTIATE,0,4-LOGIC
How much do you like to donate to the charity now?,1-RAPPORT,0,4-LOGIC
I think kids really deserve the help because they can't change the situation they are born into.,3-EMOTION,0,4-LOGIC
I find it can really make my life better by giving to things like Save the Children.,3-EMOTION,0,4-LOGIC
Do you give often to non profits?,1-RAPPORT,0,4-LOGIC
Have you heard of Save The Children?,1-RAPPORT,0,4-LOGIC
" Right, every little bit helps.",2-NEGOTIATE,0,4-LOGIC
 I would be willing to consider that.,1-RAPPORT,0,4-LOGIC
Have you heard of Save the Children? ,1-RAPPORT,0,4-LOGIC
Have you ever donated to Save the Children or a similar charity?,1-RAPPORT,0,4-LOGIC
Would you be interested in donating again? ,2-NEGOTIATE,0,4-LOGIC
Chatting is something I'm still not used to doing. ,1-RAPPORT,0,4-LOGIC
"I\'m curious if you have ever heard of an organization called ""Save the Children""? ",1-RAPPORT,0,4-LOGIC
"It's a wonderful, international, non-governmental organization that promotes childrens rights and provides relief and support to children in developing countries. ",5-AUTHORITY,0,4-LOGIC
I believe you can agree to donate some or all of this current HIT's payment to Save the Children,2-NEGOTIATE,0,4-LOGIC
"I think it's the least we can do for children in impoverished, war torn nations.",3-EMOTION,0,4-LOGIC
Would you be willing to donate all of this HITs payment to this organization?,2-NEGOTIATE,0,4-LOGIC
One charity close to my heart is Save the Children - have you heard of them?,1-RAPPORT,0,4-LOGIC
It's so sad. ,3-EMOTION,0,4-LOGIC
Yes - and just a little money goes a long way.,2-NEGOTIATE,0,4-LOGIC
What they can live on is literally pennies a day!,3-EMOTION,0,4-LOGIC
Sad they don't even have that!,3-EMOTION,0,4-LOGIC
How much do you like to donate to the charity now?,2-NEGOTIATE,0,4-LOGIC
You are so great! ,1-RAPPORT,0,4-LOGIC
You will feel great about your donation! ,3-EMOTION,0,4-LOGIC
I have a question for you on this fine evening.,1-RAPPORT,0,4-LOGIC
"How do you feel about the children's charity, Save the Children?",1-RAPPORT,0,4-LOGIC
I have been thinking of donating to this charity recently.,1-RAPPORT,0,4-LOGIC
What kind of organizations do you see yourself donating to?,1-RAPPORT,0,4-LOGIC
They are responisble for giving many poor children vaccines.,3-EMOTION,0,4-LOGIC
A lot of children around the world often don't have the vaccines that richer countries have to fight off preventable diseases.,3-EMOTION,0,4-LOGIC
That is true but a lot of the money from Save the Children goes to help out the kids.,4-LOGIC,1,4-LOGIC
You can donate some of your HIT reward towards them.,2-NEGOTIATE,0,4-LOGIC
"Hey, i need some donation",2-NEGOTIATE,0,4-LOGIC
"it really help, the children have no one to turn to apart from donations",3-EMOTION,0,4-LOGIC
yes i do.. the donation is really needed for these children,3-EMOTION,0,4-LOGIC
I do love the SPCA also.,1-RAPPORT,0,4-LOGIC
but supporting children is so important.,3-EMOTION,0,4-LOGIC
would you be willing to donate some of your task winnings today to save the children?,2-NEGOTIATE,0,4-LOGIC
that is so great.,1-RAPPORT,0,4-LOGIC
that is a great donation.,1-RAPPORT,0,4-LOGIC
it will help the children so much.,3-EMOTION,0,4-LOGIC
"I do, among others, most of which involve children.",1-RAPPORT,0,4-LOGIC
I just can't help myself.,1-RAPPORT,0,4-LOGIC
They dont deserve to suffer.,3-EMOTION,0,4-LOGIC
great! well thank you for your donation today!,1-RAPPORT,0,4-LOGIC
great!,1-RAPPORT,0,4-LOGIC
"Mostly developing countries where the help is needed most, would you like to donate part of your reward for this task?",1-RAPPORT,0,4-LOGIC
"Thats great but I only can speak on Save the Children, millions of Syrian children have grown up facing the daily threat of violence. ",3-EMOTION,0,4-LOGIC
"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",3-EMOTION,0,4-LOGIC
That's why it's important to help these children that can use your help.,3-EMOTION,0,4-LOGIC
"Save the Children donations is essential to help ensuring children's rights to health, education, safety, etc",3-EMOTION,0,4-LOGIC
"Across the United States, one in five children are born into poverty.",3-EMOTION,0,4-LOGIC
This affects the education that these children desperatly need.,3-EMOTION,0,4-LOGIC
"Think about natural disasters, hurricane Katrina, for example.",3-EMOTION,0,4-LOGIC
"When this hurricane hit, thousands of people lost their homes.",3-EMOTION,0,4-LOGIC
"Children, being the most vulnerable in times such as this.",3-EMOTION,0,4-LOGIC
" If you donate to Save The Children today, even as little as a few cents, you would be a part of saving these children and ensuring a great future for them.",3-EMOTION,0,4-LOGIC
They have been going through a hunger and famine crisis.,3-EMOTION,0,4-LOGIC
This is the worst drought they have had in nearly 70 years.,3-EMOTION,0,4-LOGIC
"The money that we have that does not go towards the programs, go to the costs of the fundraising and managment",4-LOGIC,1,4-LOGIC
"But, many who do not have the time to voulenteer often give donations.",6-SOCIAL,0,4-LOGIC
How much would you like to donate to Save The Children?,2-NEGOTIATE,0,4-LOGIC
I am trying to get my friends and others to donate their payment from this task to Save the Children. ,1-RAPPORT,0,4-LOGIC
5.00 a week would feed one family for a week. ,4-LOGIC,1,4-LOGIC
Do you spend 5.00 a week on a coffee?,3-EMOTION,0,4-LOGIC
Then would you be willing to donate all of the money you make on this hit to the organization?,2-NEGOTIATE,0,4-LOGIC
It is our moral responsibility to help feed the hungry.,3-EMOTION,0,4-LOGIC
That's awesome!,1-RAPPORT,0,4-LOGIC
"We are so lucky to live in a country where there is help available to us such as Medicaid, food banks and other organizations to help us.",3-EMOTION,0,4-LOGIC
"It is so unfair that any person in any country can go hungry,",3-EMOTION,0,4-LOGIC
That is great!!,1-RAPPORT,0,4-LOGIC
Me too!,1-RAPPORT,0,4-LOGIC
I am going to Kenya in December and I may try to see if there is anywhere there that I can donate some money.,1-RAPPORT,0,4-LOGIC
"Well, it was nice to meet you and thank you for agreeing to donate today!",1-RAPPORT,0,4-LOGIC
"Have you heard of the organization ""Save the Children?""",1-RAPPORT,0,4-LOGIC
 All you have to do is agree to it.,2-NEGOTIATE,0,4-LOGIC
That is awesome.,1-RAPPORT,0,4-LOGIC
Thank you so much.,1-RAPPORT,0,4-LOGIC
 The children that will be helped appreciate it.,3-EMOTION,0,4-LOGIC
I hope you have a great night.,1-RAPPORT,0,4-LOGIC
Have you heard about Save the children charity,1-RAPPORT,0,4-LOGIC
Oh my god! It is just sad because they died from hunger.,3-EMOTION,0,4-LOGIC
It will be very helpful to avoid situations like that,3-EMOTION,0,4-LOGIC
I feel the same way.,1-RAPPORT,0,4-LOGIC
I have made donations in the past and I know for a fact that it went to waste.,3-EMOTION,0,4-LOGIC
But this organization is just different.,2-NEGOTIATE,0,4-LOGIC
Remember we all can be part of the solution. ,3-EMOTION,0,4-LOGIC
Would you like to make a donation to Save the Childrens /,2-NEGOTIATE,0,4-LOGIC
I wish you the best in your college life :) ,1-RAPPORT,0,4-LOGIC
Enjoy the rest of your day!,1-RAPPORT,0,4-LOGIC
I am looking to raise money for the charity Save the Children and I was wondering if you might beinterested?,2-NEGOTIATE,0,4-LOGIC
